1583395576.784403,0
1583395576.800352,0
1583395576.819167,0
1583395576.831416,0
1583395576.843945,0
1583395576.855961,0
1583395576.868303,0
1583395576.880595,0
1583395576.893727,0
1583395576.906570,0
1583395576.918495,0
1583395576.931180,0
1583395576.943279,0
1583395576.955382,0
1583395576.967738,0
1583395576.981257,0
1583395576.994739,0
1583395577.006749,0
1583395577.018778,0
1583395577.030751,0
1583395577.043135,0
1583395577.055417,0
1583395577.067632,0
1583395577.080280,0
1583395577.092820,0
1583395577.104680,0
1583395577.117271,0
1583395577.130203,0
1583395577.142133,0
1583395577.154858,0
1583395577.166815,0
1583395577.178657,0
1583395577.190828,0
1583395577.203058,0
1583395577.214978,0
1583395577.226967,0
1583395577.239112,0
1583395577.252676,0
1583395577.264798,0
1583395577.277177,0
1583395577.290086,0
1583395577.301936,0
1583395577.316621,0
1583395577.328330,0
1583395577.341295,0
1583395577.355090,0
1583395577.367114,0
1583395577.380237,0
1583395577.392366,0
1583395577.404704,0
1583395577.416726,0
1583395577.429248,0
1583395577.442270,0
1583395577.454557,0
1583395577.466758,0
1583395577.480436,0
1583395577.493862,0
1583395577.506530,0
1583395577.518608,0
1583395577.530624,0
1583395577.543307,0
1583395577.555234,0
1583395577.567189,0
1583395577.580156,0
1583395577.592397,0
1583395577.605198,0
1583395577.617187,0
1583395577.630604,0
1583395577.643072,0
1583395577.655211,0
1583395577.667366,0
1583395577.680420,0
1583395577.692459,0
1583395577.704596,0
1583395577.718218,0
1583395577.730474,0
1583395577.742488,0
1583395577.755738,0
1583395577.769442,0
1583395577.783594,0
1583395577.795747,0
1583395577.807978,0
1583395577.820697,0
1583395577.834298,0
1583395577.846409,0
1583395577.858618,0
1583395577.872551,0
1583395577.887722,0
1583395577.900043,0
1583395577.930775,0
1583395577.951610,0
1583395577.969776,0
1583395578.000635,0
1583395578.020858,0
1583395578.050690,0
1583395578.079477,0
1583395578.095764,0
1583395578.110133,0
1583395578.122297,0
1583395578.134696,0
1583395578.147548,0
1583395578.161020,0
1583395578.174492,0
1583395578.186647,0
1583395578.198762,0
1583395578.211173,0
1583395578.223487,0
1583395578.237056,0
1583395578.249906,0
1583395578.263003,0
1583395578.275979,0
1583395578.288962,0
1583395578.301625,0
1583395578.314417,0
1583395578.326690,0
1583395578.339018,0
1583395578.352284,0
1583395578.364925,0
1583395578.377586,0
1583395578.389919,0
1583395578.402241,0
1583395578.414901,0
1583395578.426935,0
1583395578.439350,0
1583395578.451547,0
1583395578.464667,0
1583395578.477114,0
1583395578.490189,0
1583395578.504070,0
1583395578.519374,0
1583395578.532744,0
1583395578.546987,0
1583395578.561419,0
1583395578.574451,0
1583395578.587951,0
1583395578.604032,0
1583395578.619527,0
1583395578.636186,0
1583395578.651037,0
1583395578.664885,0
1583395578.680016,0
1583395578.693784,0
1583395578.707161,0
1583395578.720817,0
1583395578.734383,0
1583395578.747610,0
1583395578.762523,0
1583395578.776484,0
1583395578.788833,0
1583395578.803463,0
1583395578.819540,0
1583395578.835353,0
1583395578.851076,0
1583395578.865059,0
1583395578.878131,0
1583395578.890759,0
1583395578.903298,0
1583395578.939935,0
1583395578.961988,0
1583395578.977903,0
1583395578.990378,0
1583395579.002852,0
1583395579.017149,0
1583395579.030976,0
1583395579.044859,0
1583395579.057143,0
1583395579.069352,0
1583395579.082326,0
1583395579.094570,0
1583395579.106486,0
1583395579.118663,0
1583395579.130792,0
1583395579.143031,0
1583395579.155166,0
1583395579.167486,0
1583395579.179571,0
1583395579.191867,0
1583395579.204700,0
1583395579.217743,0
1583395579.229602,0
1583395579.242596,0
1583395579.254576,0
1583395579.267262,0
1583395579.280226,0
1583395579.295936,0
1583395579.309890,0
1583395579.322484,0
1583395579.336119,0
1583395579.351364,0
1583395579.364621,0
1583395579.379047,0
1583395579.392659,0
1583395579.405074,0
1583395579.418280,0
1583395579.434936,0
1583395579.449529,0
1583395579.462678,0
1583395579.477510,0
1583395579.489746,0
1583395579.503055,0
1583395579.518823,0
1583395579.534920,0
1583395579.547278,0
1583395579.560844,0
1583395579.573898,1
1583395579.587177,0
1583395579.602886,0
1583395579.618646,0
1583395579.632965,0
1583395579.647791,0
1583395579.661564,0
1583395579.677005,0
1583395579.689162,0
1583395579.703998,0
1583395579.724366,0
1583395579.737907,0
1583395579.753689,0
1583395579.768996,0
1583395579.785278,0
1583395579.801861,0
1583395579.825020,0
1583395579.837130,0
1583395579.852160,0
1583395579.867362,0
1583395579.882480,0
1583395579.894624,0
1583395579.906862,0
1583395579.919082,0
1583395579.950245,0
1583395579.962388,0
1583395579.974842,0
1583395579.987221,0
1583395579.999475,0
1583395580.011648,0
1583395580.024284,0
1583395580.036466,0
1583395580.049484,0
